GeneSymbol	RWR_Score
MRE11	1.2621800437725276e-06
FUS	1.2612718509594728e-06
MALT1	1.260374706988809e-06
RARB	1.2491298935816575e-06
RSAD2	1.247575304037178e-06
LRIG1	1.2313976296180236e-06
PCAT4	1.2274182613637858e-06
NUP50	1.2208843286723952e-06
SPI1	1.220111030825856e-06
MSR1	1.2168381344951467e-06
CCNE1	1.2095005793215099e-06
MIR17	1.206864102394309e-06
MCM7	1.1954050570214706e-06
CP	1.195123617327536e-06
IDO1	1.1848674778611678e-06
CD40LG	1.1812947811384162e-06
MBP	1.1786977942571792e-06
ROR2	1.1719370008855197e-06
TNIP1	1.1677143099099965e-06
PLN	1.167511219902984e-06
PIGR	1.1650213876067344e-06
ATG14	1.164523982987283e-06
NOL7	1.161544644818734e-06
POLDIP3	1.1588789026535433e-06
SCNN1G	1.1557875729151378e-06
MIR203A	1.1500796590816525e-06
PRDM1	1.1458129766502733e-06
CD226	1.1394315965485374e-06
WIF1	1.135098815354745e-06
TRIP11	1.1322875389594065e-06
TIGIT	1.12997060637529e-06
RAB5A	1.12791933716199e-06
RAB5C	1.1274882210619142e-06
CLC	1.1272538423207706e-06
SCNN1B	1.1256952503066539e-06
PDHB	1.1244330919063952e-06
MTDH	1.1222835092903725e-06
PTPN2	1.12031506037195e-06
CHRNA1	1.1189897215356697e-06
CD86	1.1160041692155137e-06
SORBS2	1.1154175096977813e-06
CXCR5	1.1149457783066814e-06
MIR133A1	1.1120576587370835e-06
GRHL2	1.1120576587370835e-06
PKP3	1.1120576587370835e-06
XDH	1.1120576587370835e-06
MIR133A2	1.1120576587370835e-06
MIR340	1.1120576587370835e-06
CHRDL1	1.1120576587370835e-06
KHDRBS1	1.1117187858156222e-06
POLD3	1.1114882786203603e-06
RB1CC1	1.108695193201195e-06
BUB1B	1.1048305465036852e-06
BUB1	1.1020811924024857e-06
ARID4A	1.1009581856854953e-06
NR1I2	1.0997296385194497e-06
LPL	1.0978499342860614e-06
PFN4	1.0965401750249734e-06
PFN2	1.0965401750249734e-06
PFN3	1.0965401750249734e-06
TNFAIP1	1.0912842355697441e-06
POLD4	1.089153038779917e-06
POLD2	1.089153038779917e-06
POLE3	1.089153038779917e-06
POLE	1.089153038779917e-06
COL10A1	1.0856012358509644e-06
CABLES1	1.082568117671155e-06
LIN9	1.082568117671155e-06
PDCD1	1.079257303185274e-06
INSRR	1.0758874883631625e-06
CUL3	1.0750955876295603e-06
HSPA1A	1.0703748797708823e-06
FHOD1	1.0691143666162202e-06
ELF1	1.064462257457978e-06
CCR4	1.063302744734476e-06
ATG3	1.0603250146326192e-06
GATA6	1.059930560115327e-06
SGO1	1.0574274668693098e-06
PPP1R3C	1.0546537463663508e-06
MCM4	1.0535680004580412e-06
GLS2	1.047708852466058e-06
HSPA1B	1.0433951759602455e-06
NR2F2	1.0433625610205955e-06
HSPA8	1.0415610483077284e-06
PER2	1.0392619569067335e-06
DBI	1.039022983044145e-06
MAP4K4	1.037769170349031e-06
UBAP1	1.037769170349031e-06
ZMPSTE24	1.037769170349031e-06
BRD3	1.037769170349031e-06
FSHR	1.0376242284456317e-06
PBX3	1.0367443725710317e-06
HSPA1L	1.0356175709395447e-06
UVRAG	1.0332081308756798e-06
MEIS1	1.0314688192065482e-06
HOXB7	1.0291451573724612e-06
IGF2BP1	1.0248326016114232e-06
MIR185	1.0216225795525456e-06
BCO1	1.0212961656094519e-06
HOXC8	1.0185065454679796e-06
IKZF1	1.0134523149526973e-06
CEP55	1.013279233457109e-06
HOXB8	1.0131935520857869e-06
BRD7	1.0069743973798685e-06
TRPA1	1.0067919189398484e-06
CIC	1.006533024682025e-06
HNF1A	1.0029424620877018e-06
SIN3A	1.0012332829949298e-06
ZBTB16	1.000707667663195e-06
MIR24-1	9.975134072066212e-07
TFAP4	9.975134072066212e-07
DDX18	9.975134072066212e-07
MYCT1	9.975134072066212e-07
TMEFF2	9.975134072066212e-07
SERPINI1	9.975134072066212e-07
NOP16	9.975134072066212e-07
MIR193A	9.975134072066212e-07
ZBTB17	9.975134072066212e-07
SLC1A5	9.975134072066212e-07
ST3GAL4	9.975134072066212e-07
ST3GAL3	9.975134072066212e-07
PLA2R1	9.975134072066212e-07
MIR196A1	9.975134072066212e-07
ST3GAL1	9.975134072066212e-07
FUT3	9.975134072066212e-07
MIR32	9.975134072066212e-07
DDR1	9.951038661818307e-07
IL31	9.932672685186206e-07
KLF6	9.93054543119677e-07
CCKBR	9.881041606941746e-07
ADAMTS1	9.863257986377683e-07
OPTN	9.82331558196332e-07
REN	9.797810226014503e-07
CSF3R	9.769688458837928e-07
IRF9	9.747529313467264e-07
MAP2	9.72706608025856e-07
RARG	9.721990481138558e-07
ATG2B	9.671832471806162e-07
TP53BP2	9.640366944023166e-07
VWF	9.593611969982456e-07
UGT1A10	9.573896280022122e-07
PTGDS	9.570176695592219e-07
HNRNPL	9.5700392954325e-07
PHB2	9.5700392954325e-07
NEUROG3	9.54740113678697e-07
SLAIN1	9.54554434312409e-07
IL33	9.528418115458051e-07
BORA	9.525039162368751e-07
GAA	9.509644174681243e-07
REST	9.508359502335082e-07
MARK3	9.493148746571535e-07
SOX9	9.485886860341222e-07
NDE1	9.473954218584501e-07
ATG2A	9.46848693041316e-07
ACE	9.452591634953872e-07
ADIPOQ	9.440662841887739e-07
SAR1A	9.424136015629551e-07
APOA5	9.415795199595674e-07
MYBL2	9.381565999421251e-07
FURIN	9.379957852746619e-07
ALPI	9.375746567516292e-07
NPR1	9.370875889091224e-07
MDC1	9.359454204961321e-07
CDH11	9.344311431910226e-07
LEFTY1	9.34219880173109e-07
LEFTY2	9.34219880173109e-07
TOB2	9.34219880173109e-07
DAZAP2	9.34219880173109e-07
AQP2	9.336597646438128e-07
KCNMB1	9.324226373609453e-07
HMGB1	9.32105475413879e-07
SGK2	9.305387565474002e-07
PKLR	9.282213188068132e-07
SYN3	9.269649428128931e-07
PITPNM1	9.250601820180069e-07
ERF	9.250601820180069e-07
PPP1R12B	9.189314010168774e-07
ETS2	9.185862843427078e-07
DOK1	9.182389047232301e-07
THRB	9.144500753622357e-07
XPC	9.137026858658495e-07
GFI1B	9.092241453603501e-07
BSG	9.091930877791496e-07
SLC15A1	9.06098795316597e-07
XPA	9.042416956926023e-07
CETP	9.038858445563296e-07
RNF111	9.03693425194191e-07
CSNK1D	9.03693425194191e-07
KMT2A	9.017893936448043e-07
FABP6	9.008547072993085e-07
IRF2	8.950309871940077e-07
PSMB9	8.950309871940077e-07
MUC3A	8.94579362672211e-07
B2M	8.938197540661106e-07
CBR1	8.912068228926067e-07
GUCY2C	8.909366263203749e-07
SGK3	8.892701256809503e-07
C8orf44-SGK3	8.892701256809503e-07
PKN3	8.892701256809503e-07
PKN1	8.892701256809503e-07
HOXB9	8.892389730616974e-07
UCA1	8.880453885258263e-07
PECAM1	8.870447174446604e-07
ZNF274	8.852571006808482e-07
MVP	8.848965579936686e-07
CCR3	8.804801415028111e-07
LRRC32	8.776349220467861e-07
MYH7	8.774940512455681e-07
SUFU	8.712695521265392e-07
EPHA1	8.711781301255511e-07
CYGB	8.707706509610066e-07
FRS3	8.70469103956477e-07
FCGRT	8.691636012334265e-07
TYMP	8.685705519507149e-07
COL4A3BP	8.66406855150549e-07
KAT5	8.659229125414357e-07
RAB21	8.648656463245154e-07
ELMO3	8.643772433501508e-07
SF1	8.643478577997652e-07
ESRRG	8.59828307492851e-07
KITLG	8.593924244696119e-07
PBK	8.592130270429862e-07
LEP	8.559054368935488e-07
PFKM	8.559054368935488e-07
KLF8	8.559054368935488e-07
MYOCD	8.556155782247124e-07
PLAGL2	8.555609338934783e-07
RAB18	8.547009209830107e-07
LCT	8.545521315841026e-07
TBPL1	8.531731912022102e-07
KLF12	8.531731912022102e-07
HOXA11	8.531731912022102e-07
SMARCE1	8.531414189932776e-07
SI	8.521340401893872e-07
B3GALT5	8.521340401893872e-07
MATR3	8.499254616485598e-07
RAB23	8.499254616485598e-07
RAB3B	8.499254616485598e-07
OXR1	8.499254616485598e-07
DDX53	8.499254616485598e-07
FER	8.496564332947884e-07
IL1R2	8.488430942923288e-07
DSC2	8.477264268351771e-07
RETNLB	8.477264268351771e-07
SLC10A2	8.477264268351771e-07
PFKP	8.467622957608705e-07
PFKL	8.464444467203016e-07
MIR96	8.464444467203016e-07
P4HB	8.464444467203016e-07
GPX8	8.464444467203016e-07
TSLP	8.464444467203016e-07
MUC17	8.464444467203016e-07
SLC16A3	8.464444467203016e-07
EIF3I	8.464444467203016e-07
WSB1	8.464444467203016e-07
GPER1	8.464444467203016e-07
MIR183	8.464444467203016e-07
CTF1	8.464444467203016e-07
ERCC2	8.464444467203016e-07
MSH3	8.464444467203016e-07
MIR497	8.464444467203016e-07
ADORA2B	8.464444467203016e-07
RPSA	8.464444467203016e-07
TLL1	8.464444467203016e-07
UCN2	8.464444467203016e-07
TRIM25	8.451245307160403e-07
WWC1	8.442541189682631e-07
KMT2D	8.439921446725036e-07
CTSD	8.438279165108388e-07
TK1	8.428575271386797e-07
SERPING1	8.4284661568873e-07
FUT2	8.398562777222166e-07
SOAT2	8.386367005118598e-07
UGT1A8	8.386367005118598e-07
CDH17	8.386367005118598e-07
SLC26A3	8.384782293422311e-07
LY96	8.384782293422311e-07
NPSR1	8.384782293422311e-07
FAM172A	8.384782293422311e-07
DUOX2	8.384782293422311e-07
ACAT2	8.342683141653609e-07
MOK	8.342683141653609e-07
MEP1A	8.342683141653609e-07
CA1	8.342683141653609e-07
OLFM4	8.333267210033594e-07
FOLR2	8.324233526528565e-07
CSNK2B	8.306467698237844e-07
ESCO1	8.290324459733543e-07
CRHBP	8.277206249637825e-07
HOXC10	8.277206249637825e-07
HSD17B7	8.211135786735079e-07
KIF2C	8.068530678198743e-07
G6PD	8.057538046716301e-07
RPS6KA6	8.043678834340768e-07
SCARB1	8.033210028624052e-07
PPP2R5C	8.017156578798138e-07
LIG1	8.011910426104627e-07
CSNK2A3	7.978791016708911e-07
ZC3HC1	7.978791016708911e-07
FOXK2	7.978791016708911e-07
HCFC1	7.978791016708911e-07
HCFC2	7.978791016708911e-07
UBE2A	7.978791016708911e-07
CSNK2A2	7.978791016708911e-07
DLG1	7.978791016708911e-07
ZNF217	7.925641059610121e-07
MIOX	7.919066081986332e-07
HMGA2	7.899188831620083e-07
CYP51A1	7.889516106810925e-07
CYSLTR2	7.877694429036009e-07
GUCY1B3	7.863179699164593e-07
IL1RN	7.84860666166857e-07
EREG	7.839253207108038e-07
POLK	7.834310166949399e-07
PCSK6	7.809050215716165e-07
CYP27B1	7.742575253618232e-07
FLI1	7.738427118799558e-07
ATRX	7.72076980853164e-07
ARHGAP19	7.72076980853164e-07
USP25	7.72076980853164e-07
LEPROT	7.72076980853164e-07
PPM1F	7.72076980853164e-07
GFPT1	7.654567233025423e-07
NFKBIZ	7.644754827844475e-07
RGS2	7.599924659820693e-07
SLC25A1	7.589656733430117e-07
POU2F1	7.575049746722854e-07
MLXIPL	7.571822370681842e-07
LTB	7.565338688957137e-07
ACLY	7.557454500336901e-07
TLR7	7.549952899803927e-07
PCSK9	7.549842763452467e-07
HTR1A	7.542388040626336e-07
GRIN3B	7.517254198890139e-07
GRIN3A	7.517254198890139e-07
ALOX12	7.489606970452646e-07
MMP15	7.477714204018927e-07
RPS6KA2	7.476995712790629e-07
NDC80	7.473925729345715e-07
ABCD2	7.46284459860443e-07
SCD	7.46284459860443e-07
SPOP	7.46284459860443e-07
ARF4	7.46284459860443e-07
HIGD1A	7.46284459860443e-07
SCD5	7.46284459860443e-07
VPS29	7.46284459860443e-07
PNPLA3	7.46284459860443e-07
PGRMC2	7.46284459860443e-07
FEM1B	7.46284459860443e-07
CALCA	7.408323167719607e-07
PDE6B	7.401847799597847e-07
ABCC10	7.40019401280326e-07
TFF2	7.385939404579675e-07
HDAC8	7.357637338382121e-07
RAP1GAP	7.344366569662247e-07
AICDA	7.342931624337844e-07
PDE6G	7.341933357071202e-07
WT1	7.331076812038676e-07
DLX1	7.318467159920635e-07
PDE6A	7.307237897865375e-07
CEP250	7.290462577355017e-07
FOXL2	7.27849617540783e-07
ANAPC1	7.27710349386573e-07
SYN1	7.272009761721206e-07
KRT18	7.265056931613513e-07
NR5A2	7.252487116513475e-07
PTX3	7.250871244368263e-07
GNRH2	7.249606768189306e-07
SREBF2	7.248072662144043e-07
NF2	7.247210099737346e-07
CALB1	7.244286755349238e-07
ERCC6L	7.193598475976069e-07
KAT7	7.193598475976069e-07
APOL1	7.189974705075107e-07
BEX2	7.156261342635791e-07
MUC7	7.156261342635791e-07
FBN1	7.145916665143946e-07
MIR106B	7.087742493923502e-07
MIR25	7.087742493923502e-07
PTGER2	7.086718867060113e-07
TLR9	7.052097143401422e-07
IFIT3	7.046554453299579e-07
IL22RA2	7.042227746366106e-07
BTRC	7.023366521037988e-07
BCL2L10	7.021099270325275e-07
TANK	7.021099270325275e-07
UBE2M	7.021099270325275e-07
UBE2D3	7.021099270325275e-07
CYP2A6	7.01665356319958e-07
TOPBP1	7.014762123259154e-07
CASP14	6.997924565459183e-07
NFIA	6.989467542463543e-07
SERPINA3	6.934572369844883e-07
GNAT2	6.91348282464297e-07
GNAT1	6.907552331815854e-07
FKBP8	6.902718334866402e-07
KPNA2	6.866547248790334e-07
MC4R	6.860212101157806e-07
DIAPH3	6.84591796552964e-07
DBNL	6.824049380591894e-07
CYB5A	6.80593552553435e-07
MLKL	6.792263684796323e-07
DUSP6	6.784569680031041e-07
STK36	6.770842197492297e-07
OXTR	6.762343910186147e-07
IFNLR1	6.745025046226388e-07
CKAP2	6.719600968697607e-07
GH2	6.715299703084192e-07
NUSAP1	6.691627965030739e-07
ENO3	6.69030243217803e-07
CDK9	6.674324061623582e-07
MIR125B2	6.643432373277186e-07
INCENP	6.624991066965135e-07
IFI27	6.624447126557341e-07
MX1	6.624447126557341e-07
IFIT1	6.624447126557341e-07
OAS2	6.624447126557341e-07
LMO2	6.614747134752733e-07
APEX1	6.585406231591764e-07
ITGB8	6.57269087361554e-07
SMPD1	6.568978178816242e-07
MYH10	6.562706748813518e-07
CDC5L	6.560700346640973e-07
ITGA3	6.549443016845414e-07
UCN	6.530141757321329e-07
MYH6	6.505095245302337e-07
FCAR	6.497773008816975e-07
MIR142	6.49674013241611e-07
IL10RA	6.495952486147809e-07
CUX1	6.482878005571312e-07
SV2B	6.478202840551811e-07
SV2C	6.478202840551811e-07
SV2A	6.478202840551811e-07
DIRAS3	6.471212091892851e-07
PLPP1	6.45216051312711e-07
FAM3A	6.45216051312711e-07
MFF	6.449636082828744e-07
POLR3G	6.443005119879309e-07
EPB41L3	6.439710781053e-07
CAPRIN1	6.439710781053e-07
FCGR2B	6.413635801203523e-07
FCGR3B	6.413635801203523e-07
FCGR2C	6.413635801203523e-07
CDC23	6.39491297947471e-07
CDC16	6.39491297947471e-07
SOX4	6.39376930092212e-07
GOLGA2	6.370842735266885e-07
CRHR1	6.363269074662898e-07
NR1H2	6.353155877313527e-07
RANGAP1	6.344527370980767e-07
EEF1D	6.344527370980767e-07
NRP2	6.342311238183053e-07
RACGAP1	6.319371536764679e-07
FANCG	6.311407961585049e-07
FEN1	6.311407961585049e-07
UBA1	6.311407961585049e-07
MPLKIP	6.311407961585049e-07
ORC1	6.311407961585049e-07
NUMA1	6.311407961585049e-07
NSFL1C	6.311407961585049e-07
PLEC	6.311407961585049e-07
NUP98	6.311407961585049e-07
KIF22	6.311407961585049e-07
USP16	6.311407961585049e-07
LBR	6.311407961585049e-07
IREB2	6.311407961585049e-07
SAMHD1	6.311407961585049e-07
MAP4	6.311407961585049e-07
KIF11	6.311407961585049e-07
TXN	6.285722731268583e-07
POLR2A	6.281187851519436e-07
TUBA4A	6.269640279456477e-07
MC2R	6.240100234929593e-07
BPIFA4P	6.234790503015053e-07
DCN	6.234333596517465e-07
ARNTL	6.233001565712523e-07
TXNIP	6.220981014145469e-07
SPEN	6.200785209096976e-07
MC5R	6.190286315421024e-07
STK39	6.18383566093648e-07
NR1D1	6.122587704116335e-07
MMP28	6.03317368657615e-07
FPR2	6.028848450404109e-07
AZGP1	5.972289869249893e-07
CX3CR1	5.950071784780836e-07
EIF4A2	5.941814552177308e-07
FGF10	5.941271059717535e-07
AMPH	5.93055473453462e-07
UBTF	5.897435325138902e-07
NUP153	5.897435325138902e-07
PLA1A	5.897435325138902e-07
MKL1	5.897435325138902e-07
KLC1	5.897435325138902e-07
IL16	5.897435325138902e-07
EXOC2	5.845763585956118e-07
NES	5.841471250442114e-07
CITED2	5.833323698448151e-07
Gbeta	5.822211466228798e-07
PI3	5.809358599251109e-07
TEAD1	5.801785595976023e-07
CARD10	5.782765462863198e-07
ICK	5.766792419223314e-07
CSF3	5.761218790113156e-07
IER3	5.743349612622164e-07
FCER1A	5.74281762705035e-07
LTF	5.728910583883254e-07
NT5E	5.724332514554875e-07
TEAD2	5.694613081774308e-07
LAMTOR5	5.672031408197588e-07
GRIA3	5.648171665936839e-07
TRPM8	5.648171665936839e-07
PRDX3	5.607290405512071e-07
TEAD3	5.581427412121893e-07
TEAD4	5.581427412121893e-07
VTN	5.567068492111993e-07
ABCC8	5.562366462832219e-07
LILRB1	5.541459930646849e-07
TNFSF4	5.53852307617439e-07
GALT	5.532400472363313e-07
ERRFI1	5.532400472363313e-07
NTS	5.527491872803497e-07
PADI4	5.503289917805204e-07
CARD14	5.472582755796183e-07
ZC3H12A	5.472093538580834e-07
ACPP	5.47200449930667e-07
HSD3B2	5.452873948078493e-07
BMP6	5.440830083464384e-07
ADRB1	5.41688179587829e-07
HBG2	5.416468892153862e-07
EFEMP2	5.411546920480734e-07
SPN	5.409098374259382e-07
INSM1	5.398043513447138e-07
CD200	5.393478215684832e-07
TFAP2C	5.339908813211741e-07
PIP4K2A	5.328087628331058e-07
A2M	5.328001206391127e-07
LMTK2	5.322214498028729e-07
SAA2	5.320377016240741e-07
MMP12	5.314488472526911e-07
RANBP9	5.306199427597741e-07
GLMN	5.306199427597741e-07
PHKB	5.270863274901628e-07
PHKA1	5.270863274901628e-07
PHKG2	5.270863274901628e-07
PHKA2	5.270863274901628e-07
PHKG1	5.270863274901628e-07
EMX2	5.241644060890884e-07
CYP3A4	5.237971285437529e-07
PCYT2	5.224982585972854e-07
SLC1A3	5.20276619080559e-07
MACROD1	5.131328238146661e-07
MTA3	5.131328238146661e-07
SLC2A3	5.125427774950647e-07
KIRREL2	5.123323590368197e-07
NBR1	5.104854606160689e-07
MXD3	5.065174629242043e-07
SFPQ	5.055171374721286e-07
BEX3	5.054994761314238e-07
BCAS3	5.039311668928804e-07
GAS6	5.036718336414189e-07
COX7A2L	5.036718336414189e-07
AQP5	5.036718336414189e-07
PRDM2	5.036718336414189e-07
MIR140	5.036718336414189e-07
WISP2	5.036718336414189e-07
MTO1	5.036718336414189e-07
MRPL41	5.036718336414189e-07
SLC9A3R1	5.036718336414189e-07
UGT2B15	5.036718336414189e-07
EBAG9	5.036718336414189e-07
KRT13	5.036718336414189e-07
HOXC4	5.036718336414189e-07
MAN2B1	5.018669261620487e-07
MGMT	5.018669261620487e-07
LIN28B	5.018335975115202e-07
TNFRSF9	5.014547088690706e-07
ADAMTS5	4.96577411589319e-07
H3F3B	4.964305992746074e-07
OLR1	4.949056630794178e-07
DNAJB4	4.93898263635874e-07
EIF2AK4	4.937650325105983e-07
CRMP1	4.934786040567714e-07
PPP1R13L	4.933251201120842e-07
LIPG	4.924059359888016e-07
KRT35	4.924059359888016e-07
DEFB131A	4.924059359888016e-07
SEMA4A	4.924059359888016e-07
MIR224	4.924059359888016e-07
MIR23B	4.924059359888016e-07
CYP4F11	4.924059359888016e-07
BLVRA	4.924059359888016e-07
ISX	4.924059359888016e-07
LZTS2	4.924059359888016e-07
MIR30B	4.924059359888016e-07
ADAMTS9	4.924059359888016e-07
TNIP3	4.924059359888016e-07
MIR20A	4.924059359888016e-07
FABP5	4.924059359888016e-07
CAVIN3	4.924059359888016e-07
P2RY2	4.924059359888016e-07
CDX1	4.924059359888016e-07
YWHAE	4.877155611886465e-07
CARD9	4.869196142892057e-07
SLC4A1	4.836076733496339e-07
BLNK	4.836076733496339e-07
PIK3AP1	4.836076733496339e-07
MAML1	4.7346358742219287e-07
BNIP2	4.731250787323416e-07
ADAM15	4.719719736525681e-07
XBP1	4.6907666847089325e-07
EIF4A1	4.686229901576453e-07
SLC7A1	4.578305906387776e-07
CRYBB2	4.572705467966722e-07
SH2D2A	4.5710987512771263e-07
EIF2B5	4.5480862592025664e-07
VMP1	4.5480155448194893e-07
SATB1	4.545351988055606e-07
GSDMD	4.539466442846514e-07
MARCKSL1	4.5308599540324885e-07
KIDINS220	4.525347210165791e-07
MCM2	4.5038837715208766e-07
YWHAH	4.4808379555337396e-07
YWHAQ	4.4808379555337396e-07
FGB	4.472289820944501e-07
APOC3	4.4701485531407517e-07
GBF1	4.4198146426093105e-07
ZNF692	4.4198146426093105e-07
KLC2	4.4198146426093105e-07
IRAK2	4.4180575786502035e-07
PELI2	4.4180575786502035e-07
PI4KB	4.3942921676896364e-07
GIT2	4.3897888372817205e-07
NECTIN1	4.3885328069909814e-07
RAN	4.36400517284939e-07
MNT	4.3427191800687484e-07
GAS1	4.315047036534343e-07
NDST1	4.3122259606690413e-07
PRMT6	4.3122259606690413e-07
CTDSP2	4.3122259606690413e-07
LRRC8A	4.3122259606690413e-07
BASP1	4.3122259606690413e-07
YBX3	4.3122259606690413e-07
SLC16A2	4.3122259606690413e-07
14-3-3	4.297292379695548e-07
RHCE	4.296673224626509e-07
TPD52	4.2951219300638255e-07
ADAM17	4.2690146637411393e-07
PDCD2	4.2515613842478204e-07
LITAF	4.2515613842478204e-07
IL11RA	4.203670895910961e-07
HLA-DQA2	4.1810969792332763e-07
HLA-DRB1	4.1810969792332763e-07
HLA-DRB4	4.1810969792332763e-07
HLA-DRB3	4.1810969792332763e-07
HLA-DQA1	4.1810969792332763e-07
HLA-DOB	4.1810969792332763e-07
HLA-DOA	4.1810969792332763e-07
HLA-DMB	4.1810969792332763e-07
HLA-DMA	4.1810969792332763e-07
HLA-DRB5	4.1810969792332763e-07
NEIL1	4.168124307923877e-07
LPAR2	4.1647120658193975e-07
SPARC	4.146490279743785e-07
FGF1	4.1378878008882853e-07
TEAD	4.1378878008882853e-07
UFD1	4.11972434490091e-07
NR1H3	4.107452309713891e-07
B4GALT1	4.093909012243008e-07
APOM	4.068708976989762e-07
BOC	4.068554717404546e-07
LRP2	4.068554717404546e-07
TACR2	4.051805135660364e-07
TRPC5	4.040259479999521e-07
TRPC4	4.030852138982215e-07
CHST4	4.0182718777944253e-07
KCNJ11	3.986946594530705e-07
MCM3	3.975259518594172e-07
CYP2C8	3.938452973391644e-07
GRM7	3.8682994299602194e-07
CD33	3.8656275736140226e-07
PDX1	3.835261256198355e-07
SLC6A4	3.8233948207303287e-07
CD1D	3.8121200048100954e-07
S100G	3.796954756788692e-07
ESRRB	3.7945364415521763e-07
SEMA3F	3.7945364415521763e-07
IGHM	3.7945364415521763e-07
DSCR4	3.7945364415521763e-07
GFER	3.778794245393481e-07
CXCR1	3.773571029750562e-07
CYP8B1	3.76293224120398e-07
MAP3K9	3.7588783651062555e-07
HSF2	3.7554037648024923e-07
PIP4K2C	3.750395926690854e-07
MYH14	3.750395926690854e-07
PTGFR	3.738819652467116e-07
LPAR3	3.738819652467116e-07
LPAR5	3.738819652467116e-07
AVPR2	3.738819652467116e-07
LPAR4	3.738819652467116e-07
GRM6	3.738819652467116e-07
GRM2	3.738819652467116e-07
GRM3	3.738819652467116e-07
GRM8	3.738819652467116e-07
GRM4	3.738819652467116e-07
SSTR2	3.728965203283765e-07
ZNF750	3.713689008797318e-07
BNC1	3.713689008797318e-07
ZNRF2	3.713689008797318e-07
NOTCH2NL	3.713689008797318e-07
YTHDF3	3.713689008797318e-07
NDUFA4	3.70175490045488e-07
F13B	3.6706106842651017e-07
MYBPC3	3.6379065726678764e-07
KCNC4	3.6089347899502894e-07
IBTK	3.6089347899502894e-07
DHFR	3.5618430661296874e-07
ADH1C	3.557856192900841e-07
CALCOCO2	3.5476468518874677e-07
MAPK4	3.5395971637571227e-07
ABCC2	3.5238174822679315e-07
DNAJB1	3.5234892692844745e-07
UCP2	3.469492518180485e-07
SYNCRIP	3.4304911086462846e-07
RIMS1	3.4062226344023764e-07
GABBR1	3.4033963692961706e-07
HOXA1	3.3884722770571084e-07
PRDX6	3.386817620318072e-07
ALOX5	3.383664119926521e-07
VRK1	3.3588240309657155e-07
BORCS8-MEF2B	3.352832760856721e-07
MEF2B	3.352832760856721e-07
APOA2	3.337874081856283e-07
MAD1L1	3.3302938165412807e-07
FUT1	3.3230707883437317e-07
MARK2	3.323014039858942e-07
SPIB	3.3030527336542886e-07
MAZ	3.298007070196434e-07
GPHN	3.274023176799078e-07
TICAM2	3.2697580342401675e-07
OVGP1	3.2404879132236354e-07
ITPKA	3.2347525904161133e-07
GLUD1	3.1939691852561714e-07
GLUD2	3.1939691852561714e-07
GLUL	3.1939691852561714e-07
NPLOC4	3.17336674393983e-07
PRKDC	3.165765282175024e-07
ANAPC7	3.1650216579732945e-07
PPP1R9B	3.1625462569994524e-07
GPC3	3.1611237637352727e-07
TBXA2R	3.1420253993450937e-07
CYR61	3.1033947405594103e-07
ALOX15	3.098374191900416e-07
EIF2A	3.0872205155918686e-07
DAB2	3.086539542559448e-07
MIR144	3.0593500825514014e-07
IL18R1	3.050686550750259e-07
IL18RAP	3.050686550750259e-07
TNFSF14	3.0218422886494405e-07
TRB	3.021060740702843e-07
HIF3A	3.007531719697119e-07
GCLC	2.99435763690038e-07
GCLM	2.99435763690038e-07
FAM83D	2.9912335596240237e-07
TP53I11	2.9912335596240237e-07
NPTX1	2.9912335596240237e-07
CCNF	2.9912335596240237e-07
ZNF462	2.9912335596240237e-07
AIFM3	2.9912335596240237e-07
FGFRL1	2.9912335596240237e-07
MYL1	2.9661125483786197e-07
ETV6	2.9582414665438824e-07
KARS	2.9582414665438824e-07
MAGEA11	2.9582414665438824e-07
NCKIPSD	2.9582414665438824e-07
SULT4A1	2.9582414665438824e-07
DBF4	2.9544121394681174e-07
CD3E	2.953607562075555e-07
OCLN	2.9512608771663266e-07
NLRC4	2.944406595333802e-07
MAP3K12	2.9440521883053345e-07
SORBS3	2.9391938585950203e-07
TPR	2.9391938585950203e-07
GORASP2	2.9391938585950203e-07
RGS19	2.9391938585950203e-07
CYP7A1	2.928606439430538e-07
PLSCR3	2.92738523183702e-07
CYTH1	2.92738523183702e-07
ENOX2	2.92738523183702e-07
NR2F6	2.92738523183702e-07
DAP3	2.92738523183702e-07
PTPN22	2.92738523183702e-07
TRIM28	2.92738523183702e-07
NCR1	2.920965670963559e-07
CYP2B6	2.913862106112704e-07
TERF1	2.912273487715861e-07
SLCO1A2	2.8936526148225314e-07
ORAI3	2.8662139992902897e-07
ORAI2	2.8662139992902897e-07
SELP	2.8629665276193043e-07
PPIF	2.859059372796324e-07
SFTPB	2.84946828717985e-07
ARHGAP24	2.8211132920549806e-07
MPRIP	2.8211132920549806e-07
DES	2.8211132920549806e-07
CLDN14	2.819345280799511e-07
GSS	2.8188570884788775e-07
CEBPE	2.807293149144775e-07
LTC4S	2.806221449085673e-07
RBM38	2.802642966239247e-07
IL15	2.775259398732826e-07
EIF4G3	2.76530537046163e-07
AIM2	2.754115878925954e-07
TPT1	2.748086525284371e-07
RXFP2	2.7213358486482913e-07
RXFP1	2.7213358486482913e-07
CLDN7	2.7134141830245794e-07
GRPR	2.709310223905126e-07
LTBR	2.681189620269759e-07
IL19	2.672882697043367e-07
IDO2	2.6625134272325247e-07
GNLY	2.6285196391005006e-07
MLXIP	2.6271051103194776e-07
MLX	2.6271051103194776e-07
